Word,Language,Input,Expected Result,Result,Match
cucuruchos,Spanish,"(99, 117, 99, 117, 114, 117, 99, 104, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
mithridatiserais,French,"(109, 105, 116, 104, 114, 105, 100, 97, 116, 105, 115, 101, 114, 97, 105, 115, 0, 0, 0, 0)",3,2,False
travestisse,French,"(116, 114, 97, 118, 101, 115, 116, 105, 115, 115, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
incitasse,French,"(105, 110, 99, 105, 116, 97, 115, 115, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Krankenwagenfahrer,German,"(75, 114, 97, 110, 107, 101, 110, 119, 97, 103, 101, 110, 102, 97, 104, 114, 101, 114, 0, 0)",4,4,True
obstrucciones,Spanish,"(111, 98, 115, 116, 114, 117, 99, 99, 105, 111, 110, 101, 115, 0, 0, 0, 0, 0, 0, 0)",1,1,True
廻偟偰偄傞,Japanese,"(24315, 20575, 20592, 20548, 20638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
klischiertest,German,"(107, 108, 105, 115, 99, 104, 105, 101, 114, 116, 101, 115, 116, 0, 0, 0, 0, 0, 0, 0)",4,4,True
glaciaires,French,"(103, 108, 97, 99, 105, 97, 105, 114, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
liaremos,Spanish,"(108, 105, 97, 114, 101, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
儂乕僾,Japanese,"(20738, 20053, 20734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
搙乆,Japanese,"(25625, 20038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
colorer,English,"(99, 111, 108, 111, 114, 101, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
estampas,French,"(101, 115, 116, 97, 109, 112, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
ladraríamos,Spanish,"(108, 97, 100, 114, 97, 114, 237, 97, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
assumèrent,French,"(97, 115, 115, 117, 109, 232, 114, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
renâclant,French,"(114, 101, 110, 226, 99, 108, 97, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
pima,English,"(112, 105, 109, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Doppelschornstein,German,"(68, 111, 112, 112, 101, 108, 115, 99, 104, 111, 114, 110, 115, 116, 101, 105, 110, 0, 0, 0)",4,4,True
怱抧偄偄,Japanese,"(24625, 25255, 20548, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
婐偟偄,Japanese,"(23120, 20575, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
僉儍僢僠僼儗乕僘,Japanese,"(20681, 20749, 20706, 20704, 20732, 20759, 20053, 20696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,1,False
inmutables,Spanish,"(105, 110, 109, 117, 116, 97, 98, 108, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
偡偽傗偔,Japanese,"(20577, 20605, 20631, 20564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
偟偒傝偵,Japanese,"(20575, 20562, 20637, 20597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
liguions,French,"(108, 105, 103, 117, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
soulignerions,French,"(115, 111, 117, 108, 105, 103, 110, 101, 114, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0)",3,2,False
despabilad,Spanish,"(100, 101, 115, 112, 97, 98, 105, 108, 97, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
搟傞,Japanese,"(25631, 20638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Bruttokosten,German,"(66, 114, 117, 116, 116, 111, 107, 111, 115, 116, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
gavâtes,French,"(103, 97, 118, 226, 116, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
canardeau,French,"(99, 97, 110, 97, 114, 100, 101, 97, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,1,False
encresparías,Spanish,"(101, 110, 99, 114, 101, 115, 112, 97, 114, 237, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
媍榑偡傞,Japanese,"(23181, 27025, 20577, 20638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Minibreak,German,"(77, 105, 110, 105, 98, 114, 101, 97, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
cenachos,Spanish,"(99, 101, 110, 97, 99, 104, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
repagaríais,Spanish,"(114, 101, 112, 97, 103, 97, 114, 237, 97, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
dégèle,French,"(100, 233, 103, 232, 108, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
kleinkarierterer,German,"(107, 108, 101, 105, 110, 107, 97, 114, 105, 101, 114, 116, 101, 114, 101, 114, 0, 0, 0, 0)",4,4,True
insinuamos,Spanish,"(105, 110, 115, 105, 110, 117, 97, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
implication,English,"(105, 109, 112, 108, 105, 99, 97, 116, 105, 111, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Nadelbaumstämmen,German,"(78, 97, 100, 101, 108, 98, 97, 117, 109, 115, 116, 228, 109, 109, 101, 110, 0, 0, 0, 0)",4,4,True
Familienvideotheken,German,"(70, 97, 109, 105, 108, 105, 101, 110, 118, 105, 100, 101, 111, 116, 104, 101, 107, 101, 110, 0)",4,4,True
retarder,French,"(114, 101, 116, 97, 114, 100, 101, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,1,False
revacunaras,Spanish,"(114, 101, 118, 97, 99, 117, 110, 97, 114, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
monastique,French,"(109, 111, 110, 97, 115, 116, 105, 113, 117, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
kyanitic,English,"(107, 121, 97, 110, 105, 116, 105, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
esquilmaban,Spanish,"(101, 115, 113, 117, 105, 108, 109, 97, 98, 97, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
placeres,Spanish,"(112, 108, 97, 99, 101, 114, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
téléchargeons,French,"(116, 233, 108, 233, 99, 104, 97, 114, 103, 101, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0)",3,3,True
傗偼傝,Japanese,"(20631, 20604, 20637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
sanglerai,French,"(115, 97, 110, 103, 108, 101, 114, 97, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
contourné,French,"(99, 111, 110, 116, 111, 117, 114, 110, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
flanges,English,"(102, 108, 97, 110, 103, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
hydrogeologists,English,"(104, 121, 100, 114, 111, 103, 101, 111, 108, 111, 103, 105, 115, 116, 115, 0, 0, 0, 0, 0)",2,2,True
Personenkulten,German,"(80, 101, 114, 115, 111, 110, 101, 110, 107, 117, 108, 116, 101, 110, 0, 0, 0, 0, 0, 0)",4,4,True
尒傜傟偨,Japanese,"(23570, 20636, 20639, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
zanganearemos,Spanish,"(122, 97, 110, 103, 97, 110, 101, 97, 114, 101, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0)",1,1,True
ascendiendo,Spanish,"(97, 115, 99, 101, 110, 100, 105, 101, 110, 100, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
幚懺,Japanese,"(24154, 25082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Anmeldegebühr,German,"(65, 110, 109, 101, 108, 100, 101, 103, 101, 98, 252, 104, 114, 0, 0, 0, 0, 0, 0, 0)",4,4,True
collocutors,English,"(99, 111, 108, 108, 111, 99, 117, 116, 111, 114, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Nonnenhof,German,"(78, 111, 110, 110, 101, 110, 104, 111, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
pizcado,Spanish,"(112, 105, 122, 99, 97, 100, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
miners,English,"(109, 105, 110, 101, 114, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
receivals,English,"(114, 101, 99, 101, 105, 118, 97, 108, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,1,False
intercederías,Spanish,"(105, 110, 116, 101, 114, 99, 101, 100, 101, 114, 237, 97, 115, 0, 0, 0, 0, 0, 0, 0)",1,1,True
cegaba,Spanish,"(99, 101, 103, 97, 98, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
Spaßbädern,German,"(83, 112, 97, 223, 98, 228, 100, 101, 114, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
auberges,English,"(97, 117, 98, 101, 114, 103, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
abolís,Spanish,"(97, 98, 111, 108, 237, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
regularas,Spanish,"(114, 101, 103, 117, 108, 97, 114, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
嫃偯傜偦偆,Japanese,"(23235, 20591, 20636, 20582, 20550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
claquemureront,French,"(99, 108, 97, 113, 117, 101, 109, 117, 114, 101, 114, 111, 110, 116, 0, 0, 0, 0, 0, 0)",3,3,True
matzoh,English,"(109, 97, 116, 122, 111, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Campingmodelle,German,"(67, 97, 109, 112, 105, 110, 103, 109, 111, 100, 101, 108, 108, 101, 0, 0, 0, 0, 0, 0)",4,4,True
permutaba,Spanish,"(112, 101, 114, 109, 117, 116, 97, 98, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
惓懱,Japanese,"(24787, 25073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Objektsätze,German,"(79, 98, 106, 101, 107, 116, 115, 228, 116, 122, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
exomions,English,"(101, 120, 111, 109, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
verdolmetschtest,German,"(118, 101, 114, 100, 111, 108, 109, 101, 116, 115, 99, 104, 116, 101, 115, 116, 0, 0, 0, 0)",4,4,True
remorquera,French,"(114, 101, 109, 111, 114, 113, 117, 101, 114, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,1,False
gaudiness,English,"(103, 97, 117, 100, 105, 110, 101, 115, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
hemorragiabais,Spanish,"(104, 101, 109, 111, 114, 114, 97, 103, 105, 97, 98, 97, 105, 115, 0, 0, 0, 0, 0, 0)",1,1,True
Integerwerten,German,"(73, 110, 116, 101, 103, 101, 114, 119, 101, 114, 116, 101, 110, 0, 0, 0, 0, 0, 0, 0)",4,4,True
cristalleries,French,"(99, 114, 105, 115, 116, 97, 108, 108, 101, 114, 105, 101, 115, 0, 0, 0, 0, 0, 0, 0)",3,2,False
庤岥,Japanese,"(24228, 23717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
nanometer,English,"(110, 97, 110, 111, 109, 101, 116, 101, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
ejemplificáis,Spanish,"(101, 106, 101, 109, 112, 108, 105, 102, 105, 99, 225, 105, 115, 0, 0, 0, 0, 0, 0, 0)",1,1,True
pharyngés,French,"(112, 104, 97, 114, 121, 110, 103, 233, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
morphes,French,"(109, 111, 114, 112, 104, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
Schöpfungsakt,German,"(83, 99, 104, 246, 112, 102, 117, 110, 103, 115, 97, 107, 116, 0, 0, 0, 0, 0, 0, 0)",4,4,True
Vorabfassungen,German,"(86, 111, 114, 97, 98, 102, 97, 115, 115, 117, 110, 103, 101, 110, 0, 0, 0, 0, 0, 0)",4,4,True
enervéis,Spanish,"(101, 110, 101, 114, 118, 233, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
agression,French,"(97, 103, 114, 101, 115, 115, 105, 111, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Detailvorgängen,German,"(68, 101, 116, 97, 105, 108, 118, 111, 114, 103, 228, 110, 103, 101, 110, 0, 0, 0, 0, 0)",4,4,True
roseroots,English,"(114, 111, 115, 101, 114, 111, 111, 116, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
acoquinará,Spanish,"(97, 99, 111, 113, 117, 105, 110, 97, 114, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
cojeabas,Spanish,"(99, 111, 106, 101, 97, 98, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
業弌偟偨,Japanese,"(26989, 24332, 20575, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
corkages,English,"(99, 111, 114, 107, 97, 103, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
testificaran,Spanish,"(116, 101, 115, 116, 105, 102, 105, 99, 97, 114, 97, 110, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
disfraces,Spanish,"(100, 105, 115, 102, 114, 97, 99, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
hâtaient,French,"(104, 226, 116, 97, 105, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Boxmeer,German,"(66, 111, 120, 109, 101, 101, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
pandemonio,Spanish,"(112, 97, 110, 100, 101, 109, 111, 110, 105, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
subsistiré,Spanish,"(115, 117, 98, 115, 105, 115, 116, 105, 114, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
徫婄傪岦偗偨,Japanese,"(24491, 23108, 20650, 23718, 20567, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
programando,Spanish,"(112, 114, 111, 103, 114, 97, 109, 97, 110, 100, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
tautonym,English,"(116, 97, 117, 116, 111, 110, 121, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
catalogaréis,Spanish,"(99, 97, 116, 97, 108, 111, 103, 97, 114, 233, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
diarizing,English,"(100, 105, 97, 114, 105, 122, 105, 110, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
嵹偭偨,Japanese,"(23929, 20589, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
modalisiertem,German,"(109, 111, 100, 97, 108, 105, 115, 105, 101, 114, 116, 101, 109, 0, 0, 0, 0, 0, 0, 0)",4,2,False
Bildungsabbaus,German,"(66, 105, 108, 100, 117, 110, 103, 115, 97, 98, 98, 97, 117, 115, 0, 0, 0, 0, 0, 0)",4,4,True
暊棫偨偟偔,Japanese,"(26250, 26859, 20584, 20575, 20564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
backspacing,English,"(98, 97, 99, 107, 115, 112, 97, 99, 105, 110, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
cloudtowns,English,"(99, 108, 111, 117, 100, 116, 111, 119, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
libertarians,English,"(108, 105, 98, 101, 114, 116, 97, 114, 105, 97, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0)",2,1,False
ourles,French,"(111, 117, 114, 108, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
変,Japanese,"(22793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
惓懱,Japanese,"(24787, 25073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
偁偭偗側偔,Japanese,"(20545, 20589, 20567, 20596, 20564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
reaseguremos,Spanish,"(114, 101, 97, 115, 101, 103, 117, 114, 101, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
Knochenkerne,German,"(75, 110, 111, 99, 104, 101, 110, 107, 101, 114, 110, 101, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
憺憺偟偔,Japanese,"(25018, 25018, 20575, 20564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
trapisondearas,Spanish,"(116, 114, 97, 112, 105, 115, 111, 110, 100, 101, 97, 114, 97, 115, 0, 0, 0, 0, 0, 0)",1,1,True
licitad,Spanish,"(108, 105, 99, 105, 116, 97, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
réassurerais,French,"(114, 233, 97, 115, 115, 117, 114, 101, 114, 97, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
抧怓,Japanese,"(25255, 24595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
obcecamos,Spanish,"(111, 98, 99, 101, 99, 97, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
惔乆偟偄,Japanese,"(24788, 20038, 20575, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
squirtings,English,"(115, 113, 117, 105, 114, 116, 105, 110, 103, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
傎偟偄,Japanese,"(20622, 20575, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
moisassiez,French,"(109, 111, 105, 115, 97, 115, 115, 105, 101, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
voilèrent,French,"(118, 111, 105, 108, 232, 114, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
側傫偲偐,Japanese,"(20596, 20651, 20594, 20560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
偐偡偐偵,Japanese,"(20560, 20577, 20560, 20597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
壗偲偧,Japanese,"(22743, 20594, 20583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
hinuntertröpfeltest,German,"(104, 105, 110, 117, 110, 116, 101, 114, 116, 114, 246, 112, 102, 101, 108, 116, 101, 115, 116, 0)",4,4,True
monétariste,French,"(109, 111, 110, 233, 116, 97, 114, 105, 115, 116, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
chorrearíamos,Spanish,"(99, 104, 111, 114, 114, 101, 97, 114, 237, 97, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0)",1,1,True
candlelit,English,"(99, 97, 110, 100, 108, 101, 108, 105, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
magnes,French,"(109, 97, 103, 110, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
chloroformant,French,"(99, 104, 108, 111, 114, 111, 102, 111, 114, 109, 97, 110, 116, 0, 0, 0, 0, 0, 0, 0)",3,2,False
approchâmes,French,"(97, 112, 112, 114, 111, 99, 104, 226, 109, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
chirrian,Spanish,"(99, 104, 105, 114, 114, 105, 97, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
lubrificará,Spanish,"(108, 117, 98, 114, 105, 102, 105, 99, 97, 114, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
clamorearan,Spanish,"(99, 108, 97, 109, 111, 114, 101, 97, 114, 97, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
amoncelons-nous,French,"(97, 109, 111, 110, 99, 101, 108, 111, 110, 115, 45, 110, 111, 117, 115, 0, 0, 0, 0, 0)",3,3,True
alineen,Spanish,"(97, 108, 105, 110, 101, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
Alleinzweck,German,"(65, 108, 108, 101, 105, 110, 122, 119, 101, 99, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
偁偨偐傕,Japanese,"(20545, 20584, 20560, 20629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
偢偭偲,Japanese,"(20578, 20589, 20594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
endommagera,French,"(101, 110, 100, 111, 109, 109, 97, 103, 101, 114, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,1,False
mégissez,French,"(109, 233, 103, 105, 115, 115, 101, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
importerions,French,"(105, 109, 112, 111, 114, 116, 101, 114, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
déclassifier,French,"(100, 233, 99, 108, 97, 115, 115, 105, 102, 105, 101, 114, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
humillen,Spanish,"(104, 117, 109, 105, 108, 108, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
戝宆崅媺幵,Japanese,"(25117, 23430, 23813, 23226, 24181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
enarcaríais,Spanish,"(101, 110, 97, 114, 99, 97, 114, 237, 97, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
gewitterter,German,"(103, 101, 119, 105, 116, 116, 101, 114, 116, 101, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
忢偵,Japanese,"(24546, 20597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
巊梡偟偨,Japanese,"(24010, 26785, 20575, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
quenches,English,"(113, 117, 101, 110, 99, 104, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
deadlined,English,"(100, 101, 97, 100, 108, 105, 110, 101, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
intertwistingly,English,"(105, 110, 116, 101, 114, 116, 119, 105, 115, 116, 105, 110, 103, 108, 121, 0, 0, 0, 0, 0)",2,2,True
enjoignissiez,French,"(101, 110, 106, 111, 105, 103, 110, 105, 115, 115, 105, 101, 122, 0, 0, 0, 0, 0, 0, 0)",3,3,True
corpúsculo,Spanish,"(99, 111, 114, 112, 250, 115, 99, 117, 108, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
einwohnerreichsten,German,"(101, 105, 110, 119, 111, 104, 110, 101, 114, 114, 101, 105, 99, 104, 115, 116, 101, 110, 0, 0)",4,4,True
奣棯,Japanese,"(22883, 26863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
僊儍儔儞僥傿乕,Japanese,"(20682, 20749, 20756, 20766, 20709, 20671, 20053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,1,False
rabean,Spanish,"(114, 97, 98, 101, 97, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
despektierlicher,German,"(100, 101, 115, 112, 101, 107, 116, 105, 101, 114, 108, 105, 99, 104, 101, 114, 0, 0, 0, 0)",4,4,True
ionizaremos,Spanish,"(105, 111, 110, 105, 122, 97, 114, 101, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
reregulations,English,"(114, 101, 114, 101, 103, 117, 108, 97, 116, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0)",2,2,True
concurrençasse,French,"(99, 111, 110, 99, 117, 114, 114, 101, 110, 231, 97, 115, 115, 101, 0, 0, 0, 0, 0, 0)",3,1,False
